transcript_id,SRR17163539,SRR17163540,SRR17163541,SRR17163542,SRR17163543,SRR17163544,SRR17163545,SRR17163546,SRR17163547,SRR17163548,SRR17163549,SRR17163550
mRNA:Solyc05g160430.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g160440.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g162220.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g160450.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g160460.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053555.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053560.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g160130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053630.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053640.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053680.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053700.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053750.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053860.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053910.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g053920.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054270.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054280.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054300.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054440.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g054660.2.1,0,0,0,0,4,4,7,0,9,4,0,6
mRNA:Solyc05g055050.3.1,0,0,6,10,0,0,0,0,0,6,0,4
mRNA:Solyc05g055150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055180.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055190.1.1,0,0,0,0,0,0,0,0,4,0,0,0
mRNA:Solyc05g055270.1.1,0,4,0,17,0,0,0,9,0,0,0,13
mRNA:Solyc05g055320.3.1,0,0,0,0,5,7,0,4,0,7,3,3
mRNA:Solyc05g055370.1.1,0,0,0,0,0,0,0,0,0,0,3,0
mRNA:Solyc05g055490.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055500.1.1,0,0,0,0,0,4,0,0,0,0,0,0
mRNA:Solyc05g055575.1.1,0,2,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055580.2.1,0,0,0,0,0,4,0,0,0,0,0,0
mRNA:Solyc05g055710.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055720.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc05g055900.3.1,0,0,0,0,0,0,0,0,3,0,0,0
mRNA:Solyc05g055920.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g004000.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005030.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005040.1.1,0,0,0,0,0,0,0,3,0,3,0,0
mRNA:Solyc06g005100.3.1,0,1,0,4,2084,3015,1958,705,2,0,1930,1262
mRNA:Solyc06g005120.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005180.1.1,0,34,5,3,14,0,3,12,12,0,0,5
mRNA:Solyc06g005240.4.1,0,0,0,4,0,0,0,0,0,0,0,0
mRNA:Solyc06g005270.3.1,0,0,0,0,5,0,0,0,0,0,0,0
mRNA:Solyc06g005280.1.1,0,5,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005385.1.1,0,0,0,0,0,0,0,0,0,4,0,0
mRNA:Solyc06g005440.1.1,0,34,16,20,16,4,0,25,15,5,15,20
mRNA:Solyc06g005550.3.1,0,4,3,14,11,0,11,4,4,3,10,14
mRNA:Solyc06g005580.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005680.4.1,0,5,3,9,3,9,20,13,4,10,28,0
mRNA:Solyc06g005760.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005770.1.1,0,11,0,0,0,0,0,0,2,0,0,0
mRNA:Solyc06g005780.1.1,0,0,0,0,0,4,0,0,0,0,0,4
mRNA:Solyc06g005825.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005870.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g005880.4.1,0,5,0,0,5,0,0,2,2,0,0,0
mRNA:Solyc06g161060.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g006028.2.1,0,8,0,7,30,4,29,127,0,0,37,35
mRNA:Solyc06g161090.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g150100.1.1,0,2,0,0,0,0,5,0,9,0,1,0
mRNA:Solyc06g007380.1.1,0,24,4,20,12,19,8,24,4,0,48,4
mRNA:Solyc06g007390.5.1,0,0,4,0,0,16,0,4,0,0,0,3
mRNA:Solyc06g007395.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g007420.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g007497.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g007550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g007650.2.1,0,0,0,0,0,0,4,0,0,0,0,0
mRNA:Solyc06g007860.1.1,0,0,0,0,14,0,0,0,3,0,0,4
mRNA:Solyc06g007880.1.1,0,0,0,0,0,5,10,4,0,0,29,12
mRNA:Solyc06g007920.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008000.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008140.2.1,0,0,0,0,0,9,0,0,0,0,0,0
mRNA:Solyc06g008368.2.1,0,2,3,2,4,4,0,2,0,6,3,3
mRNA:Solyc06g008410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008460.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008470.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008540.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161100.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008570.1.1,0,55,2,18,0,0,0,33,1,0,3,5
mRNA:Solyc06g008625.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008640.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008650.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008660.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008667.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008680.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g008990.1.1,0,8,0,0,0,0,0,4,0,0,0,3
mRNA:Solyc06g009000.1.1,0,0,0,0,0,0,0,0,12,5,0,0
mRNA:Solyc06g009080.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009090.1.1,0,0,3,0,0,0,0,0,3,0,0,0
mRNA:Solyc06g009180.3.1,0,3,0,0,0,0,0,4,0,0,0,6
mRNA:Solyc06g009200.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009410.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009430.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009440.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009450.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009480.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009540.1.1,0,0,0,0,0,0,0,0,0,0,0,1
mRNA:Solyc06g009550.5.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009560.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009580.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009585.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009600.3.1,0,0,0,0,0,0,4,0,0,0,0,0
mRNA:Solyc06g009610.1.1,0,0,0,0,0,10,0,5,0,0,4,4
mRNA:Solyc06g150104.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009760.1.1,0,25,8,9,4,0,4,3,0,0,5,27
mRNA:Solyc06g161130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009850.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009860.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009865.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009867.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009870.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009890.2.1,0,0,0,0,64,24,45,77,0,0,42,72
mRNA:Solyc06g009893.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009897.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160940.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161140.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009920.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160960.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009930.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009940.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009950.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009980.1.1,0,0,2,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g009987.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010010.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010020.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010040.3.1,0,0,0,0,5,0,0,9,0,0,0,0
mRNA:Solyc06g160990.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010090.1.1,0,0,0,0,5,0,0,0,4,0,0,0
mRNA:Solyc06g010100.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010110.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010140.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010180.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010190.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161000.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161010.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010250.3.1,0,23,16,21,4,0,0,36,12,0,14,62
mRNA:Solyc06g010270.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g010275.1.1,0,16,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011290.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011330.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011340.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161030.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161190.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161040.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011440.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160140.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011455.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011500.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011510.1.1,0,2,0,3,0,1,0,1,0,0,0,1
mRNA:Solyc06g011520.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011610.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011620.1.1,0,0,0,0,0,0,0,0,3,0,0,0
mRNA:Solyc06g011630.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011650.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161200.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011660.3.1,0,0,0,3,0,0,0,0,0,0,0,0
mRNA:Solyc06g161050.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc00g006483.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011666.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161210.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc00g006560.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g161070.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g011669.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g024310.1.1,0,0,0,2,0,0,0,0,0,0,0,0
mRNA:Solyc06g024325.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g024320.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016670.1.1,0,0,0,0,0,7,0,0,0,0,11,0
mRNA:Solyc06g160350.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160340.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016673.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016677.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016680.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016685.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016710.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016720.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016725.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016730.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016780.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016820.1.1,0,3,5,0,4,5,0,2,4,3,2,5
mRNA:Solyc06g160370.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g016823.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g017863.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g017870.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g017940.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g018060.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g019130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g019140.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160380.1.1,0,0,5,8,0,0,0,8,0,0,0,14
mRNA:Solyc06g019160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160390.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160010.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030520.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160400.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030590.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030600.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030610.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030620.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160420.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g042937.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030660.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160430.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g030658.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g048373.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g031660.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g031670.3.1,0,0,3,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160440.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160450.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g031712.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160460.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc04g015635.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160020.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160030.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g031716.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160530.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160540.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160470.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160520.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160490.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160480.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160510.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160500.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033780.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033783.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033784.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160560.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160570.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160580.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033825.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160590.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033830.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033870.1.1,0,0,0,0,8,0,0,0,0,0,0,0
mRNA:Solyc06g033880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033890.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033895.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033910.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033920.1.1,0,5,11,13,52,0,26,62,0,0,29,71
mRNA:Solyc06g033940.1.1,0,0,0,0,0,0,0,3,0,0,0,0
mRNA:Solyc06g033950.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033960.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g033990.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160600.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034000.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034010.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034030.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034050.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034070.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc00g172410.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034063.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034067.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034090.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034130.2.1,0,0,0,0,6,0,0,4,0,0,0,0
mRNA:Solyc06g034140.3.1,0,15,7,8,12,0,0,20,0,4,0,4
mRNA:Solyc06g034170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034180.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160040.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034200.1.1,0,4,0,0,0,0,0,11,0,1,0,0
mRNA:Solyc06g034210.1.1,0,0,0,0,3,0,0,0,0,0,0,0
mRNA:Solyc06g034233.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034237.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160250.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034250.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g034350.2.1,0,4,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035420.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035440.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160610.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160620.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035530.3.1,0,30,8,10,4,0,0,0,0,11,0,12
mRNA:Solyc06g035540.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035550.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g150109.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035590.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160630.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035680.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035770.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035820.1.1,0,0,0,0,0,0,0,0,0,0,3,0
mRNA:Solyc06g035850.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035883.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g035943.2.1,0,0,0,0,0,0,0,0,0,0,0,3
mRNA:Solyc06g035980.5.1,0,0,4,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036020.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036040.1.1,0,31,10,11,31,21,9,77,0,0,38,55
mRNA:Solyc06g036213.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036217.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160650.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036230.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036250.2.1,0,0,0,0,2,0,0,0,3,0,0,0
mRNA:Solyc06g036450.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036480.2.1,0,0,0,0,42,16,17,64,0,0,26,59
mRNA:Solyc06g036500.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160670.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160660.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160260.1.1,0,0,0,0,0,4,0,0,0,0,0,0
mRNA:Solyc06g036555.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036570.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036600.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160680.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036660.1.1,0,0,0,1,1,0,0,0,0,0,0,0
mRNA:Solyc06g036770.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g036800.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160690.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043350.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043340.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043356.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043280.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043270.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g160700.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043210.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043120.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043110.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g150110.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g150111.2.1,0,1,0,0,0,2,0,0,0,0,0,0
mRNA:Solyc06g043065.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043035.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc06g043010.1.1,0,0,0,0,0,0,0,0,0,0,0,0
